km,price
19655,46788.45
116354,-3322.540000000001
101112,14656.88
36700,46389.0
4170,23266.3
177794,8773.06
178434,4989.66
73490,21017.1
15736,20598.64
232665,37739.35
125639,30687.61
215954,23494.46
169236,-11947.36
139577,22083.23
10662,36253.38
183484,-11694.84
86789,20884.11
177293,7213.07
196633,47495.67
165972,55539.28
197408,-3030.08
144817,44729.83
171598,43378.020000000004
106565,-716.6499999999996
186154,36561.46
63975,8618.25
210440,23272.6
31754,31483.46
13369,12345.31
93666,31735.34
157091,33039.09
199628,11786.72
157947,3098.5300000000007
153010,22493.9
18222,50669.78
101450,22216.5
186779,-7748.790000000001
1150,40171.5
47493,-749.9300000000003
61990,25276.1
10519,37480.81
212319,-14126.19
92839,36602.61
85064,44000.36
62381,18960.190000000002
92532,34060.68
54921,22099.79
239134,28445.66
128829,56532.71
216492,35490.08
177126,16565.739999999998
84895,38777.05
231139,18254.61
113171,21975.29
3603,5957.969999999999
9042,37810.58
147333,17510.67
116521,42086.79
35290,18810.1
202995,532.0499999999993
226809,14336.91
239599,32328.010000000002
122819,55889.81
49469,42550.31
235792,-6564.92
230942,32176.58
68205,149.95000000000073
243687,28708.13
101842,6406.58
109416,40947.84
56367,38056.33
53510,-10052.1
90154,33125.46
204765,37842.35
19621,3448.790000000001
41967,25597.33
64880,57063.2
34639,30294.61
240648,19232.52
199118,24146.82
130167,45225.33
187963,21036.37
182657,16238.43
245403,18181.97
201769,17420.309999999998
74298,29266.02
86182,-10441.82
144927,16223.73
19251,-5565.51
39221,15130.79
48329,-4610.290000000001
189812,46921.88
199873,563.2700000000004
150999,48859.01
19375,12536.25
30460,22745.4
209539,17867.61
37992,18963.08
158240,30121.6
227405,28826.95
79136,37242.64
155414,1633.8600000000006
230445,22201.55
92686,37566.14
229760,32779.4
112804,13213.96
218971,13695.29
120408,40503.92
114610,38794.9
243236,18194.64
120101,24328.989999999998
133600,32737.0
165349,40710.51
37888,22195.120000000003
230497,20915.03
244779,28518.21
56786,4472.139999999999
241665,12417.35
221122,11075.779999999999
217022,16408.78
156723,11041.77
249989,-804.8899999999994
203180,-2325.7999999999993
185965,51706.35
230133,14330.67
157330,39808.7
15378,35442.22
182893,3610.0699999999997
106407,40826.93
85536,538.6399999999994
34961,-6734.610000000001
121172,1113.2800000000007
197926,29398.739999999998
197897,-3681.9699999999993
238526,14626.74
204621,54911.79
80171,24171.29
65109,35780.91
65725,9926.75
89970,25373.3
58597,6862.030000000001
195205,41481.95
158736,37771.64
44023,39152.770000000004
28813,28437.870000000003
49498,43288.020000000004
211107,50268.93
167743,11326.57
152317,-2060.17
38168,30065.32
110323,22798.77
62387,8433.13
2895,33996.05
111454,9902.46
49409,33864.91
248622,49395.78
88616,15141.84
72340,28525.6
120696,11914.04
123931,31898.690000000002
201791,24423.09
215432,14020.68
242963,44161.369999999995
98569,39568.31
61633,-32.32999999999993
123444,-7060.4400000000005
50837,6461.629999999999
18870,51255.3
112601,25048.989999999998
93629,33398.71
35450,-1192.5
98646,15003.54
162254,9333.46
223262,42125.380000000005
150835,27025.65
241327,39748.729999999996
27153,18071.47
18937,29551.629999999997
87576,37578.24
134975,5111.25
50636,34097.64
61161,30581.39
129482,32580.18
114763,7214.369999999999
177784,28478.16
191747,35638.53
138095,34703.05
67992,48183.08
187697,19439.03
144071,8536.29
154300,33793.0
22529,12536.71
151879,15404.21
198322,27915.78
4862,26970.379999999997
68373,21014.27
236067,16000.33
5425,-8599.25
230705,1523.9500000000007
194225,32836.75
196834,12467.66
97106,1821.9400000000005
68951,45616.49
191944,38575.56
184770,25668.3
247372,11014.279999999999
187877,37454.229999999996
19733,2113.67
165939,17245.61
96319,5649.8099999999995
132333,1263.67
122730,29675.7
106019,3448.8099999999995
4641,46575.59
128915,18281.85
68414,57283.86
28433,10181.67
66137,28213.629999999997
104518,-8603.18
202182,14906.18
88075,18192.25
177999,8198.01
233788,49825.119999999995
243693,6074.07
202156,-572.5599999999995
235663,49421.369999999995
194364,-545.6399999999994
131039,16949.61
48292,24272.08
137949,-9633.49
203906,16530.940000000002
209296,14603.04
94699,49216.01
189612,3885.879999999999
195198,28563.02
21420,50059.8
134466,10980.34
212160,9630.4
114099,24519.010000000002
153588,50301.119999999995
110402,48463.979999999996
80690,11547.1
246299,32355.010000000002
89367,25124.33
219482,8140.18
185272,-5231.719999999999
22741,42886.59
161061,13909.39
244092,21111.08
165401,-12656.01
126239,38575.61
2668,15156.32
119925,23206.75
67942,473.5799999999999
4931,5362.6900000000005
213215,29176.85
13829,55732.71
156531,21680.690000000002
227447,36465.53
28909,35618.91
109809,34454.91
14415,24312.85
243857,14340.43
107047,-8557.47
69447,-2623.4699999999993
98786,9647.14
181301,9109.99
176664,17337.36
138610,55198.9
212882,12711.18
73483,13217.17
111662,42365.38
18548,11175.52
39042,26679.58
129058,51529.42
17398,23277.02
193271,-4445.709999999999
44594,35568.06
71213,10118.87
237559,9282.41
152293,6414.07
114077,18798.23
56905,28619.95
221542,15484.58
168108,42868.92
11495,37942.05
171394,53539.06
24061,25870.39
90988,53488.12
58315,6529.85
128542,24940.58
233325,44243.75
122069,-11905.69
227519,36070.81
64769,45168.31
103423,37808.770000000004
137751,-1783.5100000000002
244508,26914.92
188555,16908.45
191261,14289.39
201906,34739.94
186554,12821.46
209868,13573.32
177981,19062.190000000002
176293,3555.0699999999997
111906,33461.94
109767,4671.33
1834,23419.66
102684,25585.16
163874,47774.26
14183,50282.17
120316,28802.84
61932,27577.68
173639,46110.61
211459,53970.41
117029,6074.709999999999
26174,47709.26
168323,51855.770000000004
232532,13194.68
208538,41469.619999999995
179545,40945.55
212277,25040.23
138500,-4138.0
54729,43927.71
106255,542.4500000000007
98377,-348.77000000000044
93369,46018.31
145723,27402.77
19192,35339.08
131101,29727.989999999998
76620,17680.8
209354,13731.46
205002,-554.0200000000004
28326,-295.2600000000002
141715,24507.85
75502,22535.98
226264,7516.360000000001
186004,714.9599999999991
79241,6429.59
60678,31186.22
247754,16762.46
28177,14998.23
245057,46459.43
200887,-5185.870000000001
57668,34363.32
19282,40283.18
110639,31207.61
46540,26409.6
21591,33554.09
20236,20310.64
216477,25149.23
77772,8931.28
141519,21579.809999999998
29278,55039.22
107949,42355.51
50646,38606.54
160687,13598.13
54073,20901.27
47064,1244.3600000000006
240837,26869.63
5027,43278.729999999996
193788,14600.119999999999
35243,24721.57
195137,-4724.370000000001
44819,34427.81
154079,23093.21
189596,28908.04
72358,4153.42
113191,14060.09
77840,38909.6
156996,-8496.96
66916,39344.84
119465,27884.35
64656,-8552.56
46004,6410.959999999999
70931,25229.690000000002
69928,9227.72
134057,1134.4300000000003
49122,1953.7800000000007
238230,17551.7
210731,6874.6900000000005
69711,24432.89
221258,36687.42
137474,35095.26
243399,-7182.99
131777,27555.23
217226,27648.739999999998
166965,2058.3500000000004
78747,35200.53
135672,11303.28
136980,23054.2
206320,13733.8
140753,219.46999999999935
3000,15983.0
27575,8102.25
161432,55386.68
49191,27619.09
109957,-1502.5699999999997
165191,43673.09
196296,34845.04
200886,27024.14
178564,34263.36
206917,18233.83
23630,28595.7
70064,45059.36
226734,8176.66
1380,31384.2
112077,56429.229999999996
100642,-5430.42
193619,26996.809999999998
49418,34014.82
15425,22659.75
115525,22225.75
151826,28454.739999999998
96482,25365.18
111262,45759.38
200841,36567.59
105084,-7481.84
102432,22634.68
22747,34284.53
139215,13802.85
131163,37350.369999999995
36842,25915.58
9351,4343.49
109095,40490.05
10177,-4635.77
129636,19147.64
107915,903.8500000000004
55820,17360.8
34911,15493.89
31342,23758.58
169129,38748.71
62974,18900.260000000002
232852,11629.48
198897,662.0300000000007
225981,22750.190000000002
215542,15484.58
198609,16091.91
73397,25003.03
122675,9569.25
129313,18322.87
134473,19840.27
96021,13489.79
233366,19310.34
83338,31404.620000000003
219546,30769.54
81505,32474.95
76984,40394.16
239772,50712.28
52780,36076.2
96682,13685.18
225212,-11515.119999999999
149143,12417.57
28066,9845.34
52158,17976.42
182147,5999.530000000001
58305,15512.95
149871,22321.29
64122,18634.78
224523,46903.770000000004
174250,30482.5
244286,24213.14
89881,41027.19
37456,31408.440000000002
34148,21469.52
177577,-1629.7700000000004
58336,15537.64
22542,-901.4200000000001
18335,-10209.35
57841,24873.59
180444,32707.559999999998
139051,26656.489999999998
128361,58449.39
32114,28799.86
145903,18710.97
28441,501.59000000000015
186250,27539.5
111062,43240.38
204629,48467.71
249838,22792.62
205819,20794.809999999998
106717,29706.83
247925,4876.75
154696,16529.04
102338,363.6200000000008
10457,20534.43
171452,13961.48
108350,35275.5
132459,-9801.59
43943,12915.57
1705,45790.95
30176,31507.239999999998
175537,6819.629999999999
178890,8381.1
24786,5393.139999999999
52394,12648.06
141107,7723.93
225948,38497.520000000004
213881,28683.190000000002
242197,39743.03
222497,35674.03
7163,18510.370000000003
212844,23511.559999999998
100411,27291.89
74952,34042.479999999996
27489,43361.11
104760,55876.4
119458,2303.42
122282,6937.18
107967,26736.33
155026,7198.74
143495,41714.05
43997,28773.03
3356,11063.44
91478,50211.22
11662,-10020.62
168945,18794.55
217284,33669.16
170201,42991.99
156533,31845.67
226914,7383.860000000001
91227,38078.729999999996
226877,38499.229999999996
114931,23989.690000000002
77838,26113.620000000003
76142,13519.58
105292,-4706.92
64278,54733.22
3833,28372.67
211262,32786.380000000005
206368,159.3199999999997
76507,20634.93
55054,15248.46
14911,41256.89
117603,38816.97
91220,-5058.200000000001
116029,37723.71
111365,20595.35
191355,21556.45
86574,23375.260000000002
65010,3191.8999999999996
83494,40175.06
138015,58882.85
102571,27866.29
101984,-2053.84
41944,10250.56
215288,33444.119999999995
194813,26575.87
111161,15122.39
135595,29260.05
247267,7902.33
213758,23701.42
213882,27266.18
54776,-5784.76
248302,25417.98
181771,48831.29
233429,45078.71
38808,47575.92
2217,10190.83
150689,21966.11
159512,9619.88
87490,41745.1
208265,13599.35
6133,41558.67
166939,32495.61
182893,28390.07
71505,12554.95
131637,-8138.370000000001
148141,30841.59
184017,9398.83
29908,30108.92
76983,39732.17
62061,25348.39
238312,18138.88
151344,7505.5599999999995
82002,-7863.02
186322,29833.78
197998,27240.02
108357,23039.43
98164,39493.36
52239,9482.61
236495,-5980.950000000001
150487,25667.129999999997
45092,49543.08
59429,-613.2900000000009
87932,24767.68
173912,28603.879999999997
129117,17826.83
147637,55883.63
166096,16980.04
228103,29994.97
64859,16256.41
120038,15496.619999999999
127842,-4511.42
19351,36068.49
227114,52460.86
7077,31376.23
163449,54560.51
156795,-6517.950000000001
35979,26321.21
47724,36760.76
246948,31146.52
233980,16141.2
45098,20684.02
14080,16727.2
105308,17692.92
107559,5384.41
91157,51591.43
42081,10203.19
213581,16453.190000000002
91573,9560.27
69834,7042.66
199946,50728.54
66662,18163.379999999997
39340,16454.6
30853,-4208.530000000001
174555,22800.45
83452,9391.48
227738,48029.619999999995
149410,3441.8999999999996
83525,22123.75
186884,7621.16
142378,46222.22
150248,35947.520000000004
2731,5181.6900000000005
41461,17759.39
33711,38254.89
135854,-10691.54
152280,18009.2
194902,33908.979999999996
231832,19566.68
180678,33240.22
243369,45039.31
37896,48142.04
182118,44127.82
152809,38515.91
171046,13650.54
69523,21871.77
159370,37532.3
50345,37230.55
70501,-2499.01
11902,42659.979999999996
226385,-530.8500000000004
219295,25464.05
181874,13130.26
225027,11248.73
80892,41826.08
220172,26159.28
111163,45142.369999999995
225320,13546.8
191462,37174.38
134720,27835.8
92722,25081.78
33389,45985.11
215039,28481.61
200689,2673.1100000000006
188056,-12575.56
121158,3383.42
121577,37915.229999999996
187396,9406.04
171021,12930.79
86998,39939.020000000004
166203,26291.97
107490,23577.1
165383,11553.17
25811,26375.89
95725,30738.75
115676,49853.24
1195,15260.05
33402,37390.979999999996
79479,36475.21
137145,48654.55
44421,52533.79
84958,22280.42
104881,12701.19
16367,47144.33
92462,46625.38
41018,4769.82
11963,28222.370000000003
42968,24891.32
8484,-2247.84
153597,20924.03
223125,-3699.25
14840,23563.6
155025,52751.75
39745,7979.549999999999
12155,32625.45
119112,-977.1200000000008
150996,35775.04
223677,46507.229999999996
45017,16354.83
82047,4456.530000000001
78422,32404.78
68289,2384.1100000000006
218048,15108.52
36600,29210.0
34779,14293.21
123165,18256.35
112250,18353.5
236858,47548.42
129024,41822.76
35723,11925.77
85708,26343.92
84828,-3423.2800000000007
51344,27346.559999999998
248123,15209.77
26007,20128.93
128743,11230.57
76783,28752.17
97078,38697.22
141010,43930.9
170701,24868.989999999998
242415,-8551.15
88855,6003.450000000001
248887,-2843.869999999999
52235,23884.65
195582,26007.18
137047,27285.53
20444,52217.56
230642,170.57999999999993
169438,31200.62
4476,33242.24
178506,26021.940000000002
86029,7740.709999999999
200993,27736.07
237500,37128.0
232892,-805.9200000000001
44813,50744.87
70860,-6489.6
238513,17222.87
164186,51422.14
109355,30242.45
60951,37540.49
73104,18227.96
217871,42168.29
219756,-9623.56
138375,12511.25
119767,-2553.67
170239,-9479.39
220558,32445.42
217574,37075.26
64548,20359.52
184869,46221.31
98904,25254.96
244580,47560.2
149858,6643.42
231680,14035.2
136606,42477.94
207088,41168.119999999995
105064,40269.36
156753,26360.47
169323,48060.770000000004
194424,22980.760000000002
67111,28951.89
131481,19971.190000000002
244491,-9603.91
121807,44488.93
103544,8975.56
212062,43707.380000000005
202295,32928.05
104731,22373.690000000002
177382,24163.18
246959,36503.41
41221,33548.79
186965,40681.35
228861,34900.39
213873,37229.270000000004
66230,38965.7
168268,34626.32
61903,46687.97
112015,29336.85
136863,43375.369999999995
34841,20799.59
161908,9929.92
71618,35093.82
98530,-2598.2999999999993
226359,29330.41
69706,41252.94
182643,28095.57
226453,16358.47
158297,33440.03
217287,55360.130000000005
215431,23860.690000000002
182724,19804.760000000002
133773,31964.27
93498,28969.02
121090,15435.1
69937,9865.63
52659,19590.41
64499,22677.010000000002
74816,9540.84
125904,11524.96
209221,15431.79
65463,27578.370000000003
55189,27790.11
55433,38574.67
35828,5223.719999999999
32580,47187.2
142246,35200.54
124848,23115.52
171578,37926.22
137126,45279.74
103654,14417.46
92350,-4576.5
57809,32601.91
130275,5167.25
224345,43580.55
120325,32232.75
207875,25401.25
230662,34662.380000000005
45183,18111.17
159801,7491.99
223222,25360.78
83566,5157.34
112866,34689.34
151419,35853.81
73575,13751.25
152597,2786.0300000000007
19991,6264.09
176114,30944.86
166357,40186.43
220136,31804.64
94974,37010.26
28282,7868.18
94301,40523.99
83123,21454.77
13040,22344.6
203332,18715.68
5804,21300.96
171226,8653.74
30217,-1380.17
197643,3839.5699999999997
41543,13873.57
148504,-232.04000000000087
14773,21077.27
212,48818.88
76784,38831.16
54100,11596.0
187746,1265.5400000000009
150316,35562.84
117923,25397.77
3369,24427.309999999998
77782,17941.18
204955,40669.45
35915,47113.85
74226,13034.74
167841,7683.59
193744,30328.559999999998
114945,47608.55
167556,14293.44
151843,-4192.43
117224,25368.760000000002
14235,3696.6499999999996
204561,7968.389999999999
202704,41779.96
132785,4238.15
122239,18508.61
172283,11654.17
147729,32344.71
175548,15883.52
152937,19245.629999999997
158633,10996.67
76100,33685.0
155982,34630.18
46811,3848.8899999999994
30793,1682.0699999999997
65626,5826.74
133766,17020.34
121489,43231.11
241494,25448.059999999998
24165,2363.3500000000004
186955,981.4500000000007
203924,43816.76
204510,-3994.1000000000004
34116,31671.84
77219,-524.1900000000005
41568,36034.32
36238,17928.620000000003
164815,33575.85
203485,13679.15
155357,7700.43
70406,19956.940000000002
45856,37203.44
112124,7464.76
104222,11542.78
147558,32285.42
49471,3384.290000000001
17394,41686.06
55121,41936.79
65728,18245.72
169605,15702.95
3252,39908.479999999996
186311,36558.89
38655,28457.45
203303,990.9699999999993
62305,10282.95
11518,-8766.18
144145,48743.55
98155,31634.45
11989,16492.11
159244,25405.559999999998
147640,-2931.3999999999996
72222,14619.78
221834,16606.66
47532,21939.68
7139,40384.61
22279,26846.21
34482,14147.18
65035,30763.65
214785,18622.15
204905,18325.95
151394,21393.059999999998
169198,22728.02
182935,46919.65
58817,35451.83
56705,21303.95
8240,49002.6
240103,44256.97
214146,36117.54
23777,26976.23
192377,9693.23
49475,12732.25
248174,14025.26
37401,9004.99
176438,24548.62
187228,55809.72
16354,27110.46
165680,-697.7999999999993
134844,18912.559999999998
17383,34794.17
112231,8363.69
3531,16334.69
124481,45447.19
5294,11393.06
242551,34163.49
84693,7584.07
139953,10994.47
16207,16405.93
138795,26634.05
184892,35918.08
72582,34260.18
201405,7657.950000000001
35810,46965.9
237089,26157.11
144271,12247.29
221517,37700.83
140163,4148.369999999999
201561,15118.39
168321,-2349.209999999999
160887,45974.13
168490,56920.1
245014,39239.86
16217,8887.83
154943,17658.57
231388,-7212.880000000001
18902,6733.98
46056,22836.440000000002
37680,41318.2
213430,518.7000000000007
90252,31398.48
77336,28962.64
93776,40162.24
187089,6950.110000000001
14234,56040.66
8451,20668.489999999998
241956,35962.44
247866,-7801.66
185072,36537.28
225639,42407.61
218900,790.0
226144,35146.56
208172,15026.279999999999
122739,3798.6100000000006
20790,26124.1
2932,27359.68
219533,34386.67
19560,12270.4
81170,14693.3
98774,28007.260000000002
97521,28986.79
85558,7360.42
105144,40107.56
196672,-944.7199999999993
178938,22227.62
223791,20344.09
130620,36736.8
131709,28742.91
15235,23785.65
112623,28656.77
3698,20112.02
236421,-2802.209999999999
211462,35416.380000000005
242608,46487.92
66950,31499.5
163749,10889.51
15436,-5082.360000000001
70992,24253.08
231057,-4347.57
150051,16770.489999999998
239013,16753.87
117370,31580.3
116148,46333.520000000004
116331,40446.69
187619,9649.81
242976,10529.24
76107,-7726.07
217845,52347.55
192890,43935.1
184985,2017.1499999999996
116660,9636.4
196610,20890.9
90546,16943.54
11405,42901.95
224494,34192.06
17071,21792.29
173586,33116.14
246525,14648.75
125402,48419.979999999996
108668,38767.32
102301,-4033.01
123509,43456.91
236901,2515.99
133245,29766.55
240445,-2021.4500000000007
35933,11762.67
206019,31063.809999999998
89834,6771.66
106546,3620.540000000001
183495,17641.05
233216,42141.84
64081,51659.19
48878,-1877.7800000000007
36638,35875.62
61135,32876.65
123275,41792.25
227626,58776.74
33597,40773.03
3142,8958.58
210528,13930.72
74442,37931.58
231123,21517.77
177072,19710.28
179004,53916.96
23191,20271.09
205908,-468.0799999999999
122403,47989.97
123150,-2615.5
65054,47838.46
231880,14573.2
111727,27078.73
243569,7038.3099999999995
59672,39507.28
205463,32728.37
111745,-5726.450000000001
155677,-1933.7700000000004
58781,35097.19
136091,17248.09
241709,45118.91
146410,28764.9
168887,24.1299999999992
27821,-7756.209999999999
109781,34328.19
246878,24769.22
166386,40008.14
122936,32577.64
22413,21865.870000000003
93790,37141.1
78934,22079.66
63325,13412.75
22758,22270.42
121384,-2327.84
26366,37947.34
208708,33013.92
175446,17564.54
86978,35921.22
172738,19083.62
31473,51182.270000000004
143412,41821.88
187384,30412.16
11903,2382.9699999999993
115885,8629.15
72655,21851.45
192688,-3572.880000000001
6723,18048.77
19219,32662.809999999998
27364,9229.36
184988,35547.119999999995
76060,10620.4
220723,25910.77
56825,38720.75
28573,29507.27
59067,21515.33
151987,12924.13
100707,-5419.07
170447,8036.530000000001
150321,-5482.209999999999
87735,14480.65
70853,26736.47
215258,28531.42
38228,30505.72
186474,27262.260000000002
238002,7173.98
123328,44930.72
28565,46556.35
12096,6653.040000000001
33968,-1423.6800000000003
94363,19612.370000000003
125812,36374.88
90850,8771.5
58290,45347.1
107554,22330.46
21477,34437.229999999996
109481,37190.19
195560,49289.4
22742,13337.58
182981,12569.19
90429,13073.71
21784,24032.16
172986,13414.14
210061,17602.39
194781,35009.19
174332,1694.6800000000003
49241,43477.59
215979,5517.209999999999
166959,10588.41
139230,29584.7
162614,19320.86
22108,4851.92
22621,30215.79
65324,43540.76
120424,27655.760000000002
14904,-1820.0400000000009
106784,15136.16
218347,50679.53
194861,14369.39
87778,11544.22
144655,-9560.55
21091,50272.09
225889,48941.11
224963,-5418.630000000001
54246,35086.54
149717,46114.83
199964,37766.36
235932,7463.68
200850,33975.5
74970,14764.3
228643,24115.57
50620,-1200.2000000000007
78762,29530.379999999997
36009,30771.91
14136,41958.64
208214,19503.86
133427,49215.729999999996
8353,22593.47
182109,17794.91
11312,8449.88
63998,9127.02
214160,5421.4
38675,22714.25
95305,24305.95
127300,30389.0
174449,21608.510000000002
236291,25358.09
80982,-10014.82
84831,49703.69
83449,9933.51
44947,43748.53
193223,22678.77
120032,27769.68
229306,25220.940000000002
55113,15382.87
232849,47329.51
226575,13755.25
235674,-3101.74
91104,29385.96
190929,-8440.29
221266,38736.34
200012,47966.88
183434,36295.66
121242,12470.58
159750,14107.5
123222,54740.78
116756,25009.440000000002
209784,13117.16
4510,34506.9
140290,45994.1
188786,4703.139999999999
208486,31742.14
181662,25967.379999999997
203414,2159.8600000000006
171282,34846.18
71982,31424.18
173202,34453.979999999996
202118,48016.82
69432,21776.68
107862,6387.379999999999
192077,41163.229999999996
231998,27647.02
150147,51735.53
184475,33814.25
176650,35985.5
236890,11930.1
73138,15762.62
12332,16268.68
154220,13974.8
152446,12663.54
203238,44122.619999999995
159516,13884.84
225165,5370.35
198190,28679.1
79378,12924.22
61942,16865.58
171306,39679.94
222779,39064.21
182074,16264.26
155251,45813.49
28622,58255.78
167842,-3530.42
120476,29843.239999999998
35102,8152.98
191337,48407.63
196483,15751.17
139949,25993.510000000002
74742,2731.58
70516,21053.84
135524,38682.76
117767,28707.33
153532,50117.68
28734,7059.66
190538,31389.62
22469,50787.31
208513,43137.869999999995
111933,28780.67
187697,37781.03
224454,23956.46
116527,-2956.2700000000004
190448,24380.52
199006,21823.940000000002
84956,12688.44
213171,7772.290000000001
122609,45271.91
124726,9123.74
126865,23033.35
107960,5855.4
134227,43236.729999999996
121082,-5877.82
229527,16409.73
140449,10873.51
132270,29639.3
71562,48424.38
32792,15043.08
51950,24270.5
231666,33907.34
47265,54698.35
213079,20290.21
75445,36715.55
125511,36811.89
4550,27598.5
236325,18343.75
214724,34548.76
11189,49016.11
19555,20430.45
65471,2844.290000000001
93923,39570.770000000004
34255,24381.45
160878,41862.22
42270,4206.299999999999
168674,52102.26
169956,14388.44
52405,15669.95
69998,40827.020000000004
68605,30250.95
87962,23609.379999999997
150113,11723.869999999999
85691,21660.09
186912,13836.88
118302,25312.98
158411,42159.89
186150,21813.5
98631,43489.69
64726,29086.739999999998
240071,39048.29
18466,57045.34
224461,19211.39
153466,47012.34
240784,36098.16
61233,8174.67
75318,-2292.1800000000003
152501,14907.99
151639,28516.61
223714,43845.86
190320,15383.8
247115,35915.85
5467,17494.33
173296,24272.04
190878,32313.22
206935,22164.65
88904,10394.96
105166,34954.34
243638,54241.619999999995
191764,42268.36
157195,26087.05
43921,29023.79
245871,1657.2900000000009
167691,31981.09
93743,22887.57
88041,17814.59
106140,27800.6
197167,36710.33
230998,15681.02
178596,44134.04
166069,39864.31
124270,18562.3
232293,-962.9300000000003
205303,22367.97
34722,17478.78
97328,1353.7199999999993
184406,10007.94
127606,14320.94
79254,56159.46
84205,-3353.0499999999993
109471,11628.29
148436,51869.64
205445,38350.55
47359,28252.41
108974,6608.26
51335,18146.65
176947,7787.530000000001
108063,28342.37
23646,10394.54
209093,41703.07
94540,58268.6
97194,36163.06
172134,51574.66
219291,-6952.91
160892,41272.08
208047,-1823.4700000000012
146095,42381.05
69836,25898.64
155606,31358.940000000002
122869,11254.31
84526,12093.74
108069,49975.31
213270,41655.3
191027,9933.73
194926,30065.739999999998
173141,39369.59
124405,22764.95
13972,8855.28
39771,29609.29
133456,48079.44
128610,43105.9
184372,4698.280000000001
181928,16992.72
71370,52950.3
82817,4109.83
2746,13265.54
126504,49728.96
162140,14499.6
83674,30246.260000000002
118068,33292.32
248873,7317.27
84731,8141.6900000000005
56517,16927.83
86625,-2398.25
112048,-264.47999999999956
45410,16353.9
142628,21865.72
59570,32346.3
168706,51665.94
104294,6657.0599999999995
21030,41233.7
48396,46783.04
214712,14201.880000000001
209468,5635.32
106393,28175.07
44249,5638.51
149011,33293.89
197837,-9428.37
69131,11304.69
168812,16667.879999999997
135713,21650.87
202337,12009.63
202388,39142.119999999995
132501,28212.989999999998
202703,4510.969999999999
97181,19452.190000000002
162370,38789.3
31656,30492.440000000002
103688,1384.119999999999
114900,25380.0
7320,16427.8
220297,15097.029999999999
81289,14809.11
217174,25403.260000000002
5613,40421.87
89551,762.4899999999998
141599,35379.01
120675,5266.25
91759,31820.41
235067,46599.33
99841,34471.59
26008,1225.92
190522,31268.78
39651,21323.489999999998
92795,45385.05
10378,28746.22
211162,54282.380000000005
11823,43519.770000000004
233932,22452.68
686,16194.14
107438,28546.62
218057,14131.43
87647,6382.530000000001
208140,25505.6
104664,4432.360000000001
158839,11752.61
90439,18505.61
58861,14833.39
1432,43818.68
198801,4579.99
189029,50778.71
148726,17012.739999999998
71192,19394.08
98415,35352.85
240804,52900.96
25297,52789.03
129760,19936.4
115216,54839.84
14323,16399.77
20283,3409.17
139059,38750.41
182699,19240.010000000002
209731,9905.69
236390,26742.1
67360,1098.3999999999996
65522,17720.78
143711,17952.89
242970,18090.3
125053,-5193.530000000001
103425,11474.75
77302,18433.98
35052,32944.479999999996
49784,2974.16
54576,-4890.76
2460,37436.4
103090,14760.1
80489,14613.11
15110,46031.9
160720,12401.8
190571,12963.29
233345,33684.55
235092,8459.08
156923,12849.77
137991,20586.09
122874,48136.26
151401,20863.989999999998
188977,49078.229999999996
129661,13753.39
107198,21510.02
92511,50917.89
217914,4940.860000000001
132382,49673.18
9738,28477.620000000003
231049,-2380.49
128630,47836.7
151043,10750.57
21687,-201.8700000000008
23362,8103.379999999999
242794,22000.059999999998
146848,387.52000000000044
207617,45744.83
23058,30354.42
118644,14282.56
512,16067.88
131106,1648.9400000000005
114825,11229.75
209393,8217.07
137288,30006.12
201522,21797.78
232891,13151.09
221364,6175.360000000001
203956,41929.44
216801,800.9899999999998
229432,22781.68
75543,3424.5699999999997
16709,38428.91
132525,8751.75
111991,3090.09
142684,14185.16
47144,42917.56
104398,16533.02
87273,46468.270000000004
8265,-6105.65
145969,22633.309999999998
66721,26589.79
538,-6371.379999999999
11097,28117.03
65097,17385.03
162183,21921.17
130312,54971.88
20848,51248.520000000004
154545,-585.4500000000007
186579,31463.21
65696,31881.04
25374,4192.26
7334,16485.66
93508,31161.92
226725,5959.75
17091,42468.09
137773,12098.27
45051,18373.489999999998
198583,40724.17
227251,33815.49
17336,11151.64
160618,21769.82
26966,34373.34
145911,21848.89
71050,-1568.5
209127,738.7299999999996
79111,10057.89
27639,21962.61
105865,16055.35
156334,11701.66
54498,14817.02
150189,33498.11
169934,19528.66
248881,3651.1900000000005
168024,-2787.24
166895,4669.049999999999
193351,1356.4899999999998
245652,20132.48
143984,32337.16
145746,42247.54
5144,32380.559999999998
114696,38944.04
232959,-7342.59
212251,28428.489999999998
68770,41469.3
105674,52128.26
190618,49242.82
89833,-4765.33
55078,-2945.7800000000007
144982,-3044.8199999999997
202864,41939.36
214837,30681.63
67601,-9030.01
81030,32914.7
40808,31437.92
241607,24667.93
219148,26557.52
234646,50977.54
26082,46862.18
36244,25733.559999999998
245274,10501.26
187694,38049.06
96290,30133.1
63788,16518.120000000003
200476,31110.239999999998
87629,35601.71
3740,30627.6
119177,22068.23
114215,48795.85
242842,18536.58
194728,26973.72
147807,38433.93
33313,24242.870000000003
31306,6828.9400000000005
40136,31146.64
167059,16631.41
177735,22102.65
41762,33343.38
54383,40300.17
237869,28418.309999999998
15003,22236.97
145736,28608.64
97153,-5276.530000000001
185544,4612.5599999999995
14321,42274.79
213012,5944.880000000001
148403,33092.97
63721,12342.79
91148,30096.52
41992,9058.08
132581,8956.19
205668,9352.32
204478,27578.22
169134,50294.66
